gPlusUserId,gPlusPlaceId,rating,unixReviewTime
100110208515823332531,106150890331566193395,1.0,1391370059
100115067108459141617,100166161320206424941,5.0,1325530378
100115067108459141617,100598013283399687572,4.0,1393393825
100115067108459141617,106732042611044495621,5.0,1390176074
100115067108459141617,110362858450709739818,5.0,1345182311
100115067108459141617,117157908046292274458,4.0,1313794758
100124946836989348289,101669434427776268916,5.0,1237766400
100124946836989348289,101888578383430819359,5.0,1297209600
100124946836989348289,107377504154784133186,4.0,1297209600
100124946836989348289,109712898967767963176,4.0,1293840000
100124946836989348289,114630304856405003446,5.0,1237766400
100124946836989348289,114752437695271845360,4.0,1297209600
100124946836989348289,115539164484567400315,4.0,1293840000
100124946836989348289,116256757073759589116,5.0,1269216000
100124946836989348289,116343726288101618746,5.0,1237766400
100124946836989348289,118174902716654079820,5.0,1297209600
100126762950886356143,100998607338583184111,4.0,1289970028
100126762950886356143,104120924844695620216,5.0,1287188617
100126762950886356143,107173392950748984397,5.0,1357531273
100126762950886356143,107299214063693704347,4.0,1287188551
100126762950886356143,112855863671296547570,5.0,1357530849
100126762950886356143,114041863541533495233,4.0,1357531520
100126762950886356143,114550643338203131560,4.0,1289934548
100126762950886356143,115695494783116214348,5.0,1357532436
100126762950886356143,116614804193594953298,5.0,1289934898
100126762950886356143,116798615936344815385,5.0,1289934560
100132303607731236513,101432001259292562031,5.0,1365499376
100133793475601121414,103908735322161325127,3.0,1341426261
100133793475601121414,117490354659627403835,1.0,1280501089
100143217078205952565,105905297636781123564,5.0,1377913229
100149664588967478805,100051967454185252358,5.0,1382812653
100158475664380313769,111714401087605853485,5.0,1341100138
100165785138393413483,103294990463239357026,4.0,1347128448
100165785138393413483,103471140678652542075,2.0,1346818898
100165785138393413483,115412851871986299713,4.0,1346820415
100165785138393413483,116267581222893064216,4.0,1334007216
100167615322834761752,100755910362096614638,4.0,1289971202
100167615322834761752,100968530140178759486,4.0,1282775380
100167615322834761752,101268474800947050691,5.0,1282775400
100167615322834761752,101455208394396103225,4.0,1282774104
100167615322834761752,101478550662358973031,4.0,1285990629
100167615322834761752,101669434427776268916,5.0,1282774022
100167615322834761752,101718396575169399639,2.0,1282774047
100167615322834761752,101888578383430819359,5.0,1282774050
100167615322834761752,102716275333989724710,4.0,1282774074
100167615322834761752,102764763069907522192,3.0,1289982082
100167615322834761752,103544408635405738085,3.0,1289982243
100167615322834761752,104067026131224693901,3.0,1289982062
100167615322834761752,104182837508457765315,4.0,1289982276
100167615322834761752,104358664826887058207,4.0,1282774039
100167615322834761752,105308490958553034112,4.0,1282794378
100167615322834761752,106851868302988822975,4.0,1282794389
100167615322834761752,107111772474761126676,4.0,1289982221
100167615322834761752,109328675652764051603,3.0,1282775386
100167615322834761752,109473392824219566095,4.0,1282774122
100167615322834761752,110413269670370652485,3.0,1282794369
100167615322834761752,110628782514867543642,5.0,1282774115
100167615322834761752,110671281047838499607,3.0,1289971156
100167615322834761752,110884498041514814857,4.0,1282794360
100167615322834761752,113161931643502993628,4.0,1289982234
100167615322834761752,114057479969357985128,4.0,1289982303
100167615322834761752,114630304856405003446,3.0,1282774009
100167615322834761752,115807677981322322095,3.0,1282774107
100167615322834761752,117309073316906728107,5.0,1289982076
100171211835522367103,107570999545897559295,5.0,1361595226
100177386695296816639,100229093971969372349,5.0,1355869507
100190519854750487303,107948351126733885013,5.0,1386390717
100190519854750487303,110417772591658797530,5.0,1365818642
100190519854750487303,112306200817336406502,4.0,1386133739
100190519854750487303,114254275044881876383,4.0,1378272726
100190519854750487303,114395269944708073870,4.0,1394936091
100190519854750487303,117022742244079009624,3.0,1378360056
100190519854750487303,118183213857109950901,4.0,1378272674
100197508356886326704,107284463494850075185,4.0,1347556055
100214762861038716832,103908089305315711882,4.0,1383339861
100215158885259107805,101669434427776268916,5.0,1289941390
100215158885259107805,103865646683306620177,5.0,1289941440
100233014292173864533,107543683184147834331,2.0,1362980635
100233014292173864533,109271581025293158549,5.0,1362959800
100251179426558084985,103345012704546463710,3.0,1289512693
100251179426558084985,107109000595389981866,4.0,1354843256
100251179426558084985,108156063599626757628,2.0,1365465718
100251179426558084985,112072401483689940969,3.0,1289508765
100251179426558084985,115802622284315160445,3.0,1289518004
100253010220218255500,105490349705225364573,5.0,1344396646
100256150957149096364,104968518812250430138,5.0,1380744808
100256150957149096364,106013253568154450436,5.0,1380744770
100262640146945954762,100811204501825161591,5.0,1395127046
100264743095233022379,100063261974819249029,5.0,1338677754
100264743095233022379,100562798801475600696,5.0,1380934494
100264743095233022379,101094921780824922876,4.0,1368732044
100264743095233022379,101707809068024640815,5.0,1380934591
100264743095233022379,101737577176762391341,5.0,1346744842
100264743095233022379,104223533644362676608,5.0,1305268554
100264743095233022379,104354798453996037514,4.0,1353729759
100264743095233022379,104478598581612444482,4.0,1311218186
100264743095233022379,106906199241780649594,3.0,1333770251
100264743095233022379,107109000595389981866,5.0,1307333252
100264743095233022379,108897297604219257217,4.0,1340164452
100264743095233022379,109972814433116677300,4.0,1366359371
100264743095233022379,110554296419477550585,5.0,1307149306
100264743095233022379,112603326427782943221,1.0,1307175771
100264743095233022379,115617258197614952201,5.0,1311218150
100269481391810649903,102776183318036815589,5.0,1372109244
100275503224953366263,100063261974819249029,5.0,1323204236
100275503224953366263,100887731203541266259,4.0,1332818506
100275503224953366263,101812107313222854735,5.0,1330487767
100275503224953366263,102357664318375238032,5.0,1325094977
100275503224953366263,104804590933579664495,4.0,1325095117
100275503224953366263,105427811767726669158,5.0,1325094951
100275503224953366263,107685137361033008434,1.0,1368583248
100275503224953366263,107889341833311500865,4.0,1341614845
100275503224953366263,108298529244879810832,4.0,1325095018
100275503224953366263,109927922201704611419,5.0,1323040139
100275503224953366263,110750517921533331851,5.0,1325094984
100275503224953366263,111153069254094298693,5.0,1333081238
100275503224953366263,113074544890412497759,5.0,1326670209
100275503224953366263,115720135881774844633,5.0,1329772957
100275503224953366263,115932738816206593816,5.0,1329593075
100275503224953366263,116768169419508292958,5.0,1325094963
100275503224953366263,117042350474429678192,3.0,1325095052
100275503224953366263,118097079696574456547,5.0,1324771580
100276270139702846152,107570999545897559295,5.0,1384797821
100291891672286083530,100180488165454725690,3.0,1292545283
100291891672286083530,110010317809062089954,3.0,1366080286
100296505327492549040,114371033009802695344,4.0,1382311389
100296846020450571130,113410899202680661535,5.0,1388778955
100298086018454879725,118028569033232321874,5.0,1370790354
100309291123058868613,117373043781765400716,5.0,1383457216
100314480566312367138,107393789594868956498,5.0,1358391743
100321501961138199853,100066417286432083356,5.0,1302640068
100321501961138199853,100276762608190916462,5.0,1302689979
100321501961138199853,100375746078248456002,5.0,1302743774
100321501961138199853,100600914811854554555,5.0,1308734917
100321501961138199853,100625948423859036069,5.0,1303120826
100321501961138199853,100772334054118772308,5.0,1302418618
100321501961138199853,100816254133968356657,5.0,1302558479
100321501961138199853,100825996004048838167,4.0,1307142314
100321501961138199853,100844143730726930253,5.0,1317418933
100321501961138199853,100916298469507500898,5.0,1303450776
100321501961138199853,100964971415124014599,4.0,1303725389
100321501961138199853,100993956722891035667,5.0,1304980821
100321501961138199853,101062777101966367794,3.0,1307255145
100321501961138199853,101071467672010260374,3.0,1317890076
100321501961138199853,101092454494237587061,3.0,1317056858
100321501961138199853,101131062354360076034,4.0,1303165246
100321501961138199853,101341119815216747017,4.0,1302549821
100321501961138199853,101385554481519612842,5.0,1302457683
100321501961138199853,101422530903878860370,4.0,1316570016
100321501961138199853,101429555353729345285,3.0,1307255340
100321501961138199853,101663202040964460742,3.0,1311375472
100321501961138199853,101750200056539015419,5.0,1317353282
100321501961138199853,102017731500025691796,5.0,1302690014
100321501961138199853,102054722380562831217,5.0,1307142737
100321501961138199853,102107305638155712585,4.0,1298104161
100321501961138199853,102145345434986713554,5.0,1307255466
100321501961138199853,102170340112792924465,5.0,1303725273
100321501961138199853,102311612040945264858,5.0,1316581352
100321501961138199853,102381232792978041280,5.0,1317353295
100321501961138199853,102392692481308919974,5.0,1304655429
100321501961138199853,102394040319178342015,4.0,1343033224
100321501961138199853,102703325462578009258,5.0,1302494910
100321501961138199853,102725029659007320604,5.0,1303181317
100321501961138199853,102729589523141185558,5.0,1301532084
100321501961138199853,102816522466223439540,4.0,1317014093
100321501961138199853,102977343679790882256,5.0,1302496172
100321501961138199853,103069655277955025853,5.0,1310721115
100321501961138199853,103112476840319495249,4.0,1308734884
100321501961138199853,103114512474877686711,4.0,1302418457
100321501961138199853,103385913543730090448,5.0,1297576421
100321501961138199853,103400650112646622798,5.0,1303120907
100321501961138199853,103474610414330117508,4.0,1311033511
100321501961138199853,103588793201909241745,4.0,1310720932
100321501961138199853,103653438723705731788,5.0,1302463495
100321501961138199853,103660095026495474187,5.0,1303363927
100321501961138199853,103817404108658604936,5.0,1303725511
100321501961138199853,103910619988107612858,5.0,1305005024
100321501961138199853,103960327164970062609,4.0,1308734843
100321501961138199853,104128276545907769022,2.0,1317890126
100321501961138199853,104223318937805857576,5.0,1316408095
100321501961138199853,104433093051461015611,3.0,1307142387
100321501961138199853,104453099978643863749,3.0,1307145592
100321501961138199853,104505327172522203049,4.0,1343033282
100321501961138199853,104583301492487645133,5.0,1302415697
100321501961138199853,104603920780554725100,5.0,1316493319
100321501961138199853,104831871938310984213,4.0,1303121104
100321501961138199853,104879523523912775962,3.0,1310721093
100321501961138199853,104916962736413038367,5.0,1307153789
100321501961138199853,104998925106137704636,3.0,1317890255
100321501961138199853,105167774950435520907,5.0,1303845602
100321501961138199853,105339950497771923783,4.0,1317531666
100321501961138199853,105432002398578919591,4.0,1308734815
100321501961138199853,105503914063754677082,5.0,1303725188
100321501961138199853,105544876538242951855,5.0,1316581280
100321501961138199853,105556110774311566895,5.0,1304655504
100321501961138199853,105556320402942858148,5.0,1302558707
100321501961138199853,105740691246068901214,5.0,1304655013
100321501961138199853,105816464898285283062,3.0,1307142376
100321501961138199853,105847782727128531304,5.0,1343032513
100321501961138199853,105930566977179429934,5.0,1316408203
100321501961138199853,105986785606425115405,5.0,1302418275
100321501961138199853,106056295480371295368,5.0,1343032735
100321501961138199853,106369596955784998782,5.0,1304980547
100321501961138199853,106431895217799172514,5.0,1303845472
100321501961138199853,106475378953211768048,5.0,1316581308
100321501961138199853,106484314160101726995,5.0,1317418969
100321501961138199853,106493237166797541976,5.0,1303121061
100321501961138199853,106514558703014029471,4.0,1303845575
100321501961138199853,106550495777545593697,3.0,1303105263
100321501961138199853,106715842935597817742,5.0,1317076368
100321501961138199853,106732229175465560310,5.0,1343033156
100321501961138199853,106993870040070672513,4.0,1317014013
100321501961138199853,107190637136791139010,4.0,1316408147
100321501961138199853,107233899137355272147,4.0,1307145608
100321501961138199853,107276147075038619388,5.0,1316581259
100321501961138199853,107378058420445376217,3.0,1311375461
100321501961138199853,107431135477198989207,4.0,1310721013
100321501961138199853,107437770531916268137,4.0,1307032840
100321501961138199853,107695582125232322737,2.0,1317890167
100321501961138199853,107833488566989830643,5.0,1318293499
100321501961138199853,107968046772937349150,5.0,1297576510
100321501961138199853,107998369937911007319,5.0,1302418651
100321501961138199853,108095443698840430251,4.0,1302496299
100321501961138199853,108125077909824360372,5.0,1305342021
100321501961138199853,108231897010438326910,3.0,1343032554
100321501961138199853,108234344638546052210,5.0,1317013972
100321501961138199853,108388466568878129308,5.0,1311033522
100321501961138199853,108407982907873378313,5.0,1305342038
100321501961138199853,108755095119613154836,4.0,1310721059
100321501961138199853,109231266521575358449,5.0,1310721026
100321501961138199853,109258490488326411431,4.0,1317890096
100321501961138199853,109457758182752507552,4.0,1311375507
100321501961138199853,109475348068876919335,4.0,1310721213
100321501961138199853,109571764249253877976,4.0,1302743813
100321501961138199853,109963210073197344912,5.0,1302418372
100321501961138199853,109978680471503684551,5.0,1304655386
100321501961138199853,110060377853952892544,5.0,1305005323
100321501961138199853,110127505376563497121,4.0,1302459416
100321501961138199853,110230046157365839534,5.0,1333479860
100321501961138199853,110346112311068783241,4.0,1310720965
100321501961138199853,110630049413013308888,4.0,1304980527
100321501961138199853,110654619039179441320,4.0,1316483595
100321501961138199853,110671281047838499607,4.0,1310721393
100321501961138199853,110826497210165327397,5.0,1317418859
100321501961138199853,111046048175284326154,4.0,1302418490
100321501961138199853,111101266930950081570,4.0,1307032922
100321501961138199853,111227349110817183570,5.0,1316408175
100321501961138199853,111427938417657349658,5.0,1303109817
100321501961138199853,111428588753402457741,4.0,1302689784
100321501961138199853,111848062479842748046,5.0,1302418595
100321501961138199853,111924557688111053225,5.0,1302643617
100321501961138199853,112012710373737364068,4.0,1303539335
100321501961138199853,112047071307022193817,4.0,1316408081
100321501961138199853,112059070696190803707,4.0,1307142327
100321501961138199853,112085452132597906507,3.0,1317418836
100321501961138199853,112149942111161627371,4.0,1303450794
100321501961138199853,112181531790861558921,5.0,1317013953
100321501961138199853,112181968275248947116,5.0,1304980499
100321501961138199853,112330351993242899059,5.0,1310721555
100321501961138199853,112454259421523820053,5.0,1317863622
100321501961138199853,112538917498162031808,4.0,1303105272
100321501961138199853,112701825272571869586,5.0,1317353311
100321501961138199853,112777578755215992115,2.0,1317056925
100321501961138199853,112981493669774787684,4.0,1311033532
100321501961138199853,112993545053571538899,3.0,1303845522
100321501961138199853,113006290345895155359,5.0,1307142808
100321501961138199853,113186556296884129004,5.0,1302689931
100321501961138199853,113408441222186677042,5.0,1302418426
100321501961138199853,113514006121739535861,3.0,1317013990
100321501961138199853,113579837095737589947,5.0,1304655553
100321501961138199853,113604275922657402734,3.0,1305005019
100321501961138199853,113616578000902040846,5.0,1317531664
100321501961138199853,113715211646088865516,5.0,1304655057
100321501961138199853,113739686160259785916,5.0,1302724615
100321501961138199853,113848169163045163444,3.0,1317014032
100321501961138199853,114190372932083195758,5.0,1307032739
100321501961138199853,114340862241870272891,5.0,1316408254
100321501961138199853,114370393448246575353,5.0,1304655889
100321501961138199853,114371033009802695344,5.0,1310690095
100321501961138199853,114767098230730836053,4.0,1307255308
100321501961138199853,114770240521224374823,5.0,1302424287
100321501961138199853,114864924066021151382,3.0,1317531652
100321501961138199853,114940248939873327431,5.0,1302689865
100321501961138199853,114996676801205313418,5.0,1310721001
100321501961138199853,115295254481667875024,5.0,1307032774
100321501961138199853,115495824341299866048,5.0,1317056944
100321501961138199853,115517995095756145801,5.0,1303877625
100321501961138199853,115562178075152202555,5.0,1302418809
100321501961138199853,115601820565492597741,4.0,1310721146
100321501961138199853,115782640866071167563,3.0,1302689952
100321501961138199853,115836035781752343754,4.0,1316493332
100321501961138199853,116014507653656113046,5.0,1343033335
100321501961138199853,116026287657176706979,4.0,1302418475
100321501961138199853,116045070510883839792,5.0,1299918062
100321501961138199853,116061725133602610861,3.0,1302690034
100321501961138199853,116255507977712119568,5.0,1302496121
100321501961138199853,116344277881663062090,4.0,1307255087
100321501961138199853,116427845033816456191,1.0,1303725234
100321501961138199853,116517628555624969727,5.0,1310721505
100321501961138199853,116549030567684368401,4.0,1305005131
100321501961138199853,116792105552818846762,4.0,1317056984
100321501961138199853,116801092797408295147,4.0,1317014054
100321501961138199853,116838717112572144377,4.0,1305005039
100321501961138199853,116856988481775482931,5.0,1299918095
100321501961138199853,117117003197267526362,5.0,1302689758
100321501961138199853,117173413036913019384,5.0,1297573273
100321501961138199853,117181678662261367554,5.0,1303725477
100321501961138199853,117210589223931102372,3.0,1317418949
100321501961138199853,117308954283971532873,5.0,1317418884
100321501961138199853,117316926847622224038,5.0,1310721188
100321501961138199853,117573073452465022940,5.0,1307142396
100321501961138199853,117590854783859664613,4.0,1307032886
100321501961138199853,117599980348927616554,4.0,1310721342
100321501961138199853,117660226540758226556,5.0,1302646975
100321501961138199853,117698618124026317044,5.0,1317890203
100321501961138199853,117758032024856920166,4.0,1333479872
100321501961138199853,117760093982626234789,4.0,1317056877
100321501961138199853,117860700785841933263,5.0,1343032575
100321501961138199853,118006168699993648114,2.0,1317353249
100321501961138199853,118030079144467607989,4.0,1316581338
100321501961138199853,118030728873498318212,4.0,1305004996
100321501961138199853,118296132278546343006,4.0,1304655149
100321501961138199853,118430514265887653107,4.0,1317890234
100338061906674581583,110022888545908857913,5.0,1393636259
100342053567370325858,107525666031930031205,2.0,1369007137
100360546518857835207,102503541600505125247,5.0,1391822479
100364774576371991691,102936979617173705138,5.0,1358747563
100364774576371991691,107715213068554830926,4.0,1365321278
100365059611069751693,101129925741114453314,2.0,1282330258
100365059611069751693,102023506134785635257,4.0,1300586325
100365059611069751693,104505327172522203049,3.0,1187717763
100365059611069751693,105040656468757474859,5.0,1336957427
100365059611069751693,105930566977179429934,4.0,1293516852
100365059611069751693,106515819180206927969,2.0,1328938033
100365059611069751693,106623864136339229937,5.0,1282330178
100365059611069751693,107316369405207206590,2.0,1387059665
100365059611069751693,107968046772937349150,4.0,1282330220
100365059611069751693,108979820272691454087,4.0,1345407589
100365059611069751693,111738692680538386610,4.0,1290373842
100365059611069751693,111961446220124155076,4.0,1352076941
100365059611069751693,112181531790861558921,5.0,1329774683
100365059611069751693,112291040768960885308,4.0,1363321800
100365059611069751693,112600133143005863647,4.0,1328839273
100365059611069751693,113839287854265417302,5.0,1367040623
100365059611069751693,114845016631803838298,5.0,1328938010
100365059611069751693,115958724592429143678,5.0,1282330417
100365059611069751693,116476087901165558076,4.0,1283399675
100365059611069751693,116561749239399258266,4.0,1302996627
100365059611069751693,117023420148581305834,3.0,1345324340
100365059611069751693,118192664989172706626,4.0,1282362811
100373084471642781968,110760421568218229732,4.0,1366349821
100375485455721630300,110835936021010559757,5.0,1353232151
100382975785238349161,111430710826496609886,5.0,1390011493
100422138690900688683,100266086115275746989,5.0,1291096622
100422138690900688683,103817404108658604936,2.0,1300302951
100422138690900688683,110430371185808014606,5.0,1320687660
100422138690900688683,111533045636151429663,5.0,1307071974
100422138690900688683,116239062401130862546,5.0,1305065964
100422138690900688683,116732579872863684989,5.0,1318603926
100422138690900688683,118101454968076442745,5.0,1314141338
100433426906137374014,110884498041514814857,4.0,1353975769
100433426906137374014,115055330589993460460,5.0,1345356748
100438216083628066239,112317255161044895568,5.0,1393125444
100439596227271073079,109026173722767870181,4.0,1341120411
100443911806118334980,101114690127290945480,5.0,1356146128
100451483231121698580,111191802207685987509,3.0,1338666206
100451483231121698580,115044258581729050670,4.0,1338320639
100459615849581001992,102930680494956726639,5.0,1394588067
100459615849581001992,104128661171512945929,4.0,1395695584
100460423027501413234,101114758099872802624,5.0,1290035388
100460423027501413234,102732579787070723124,5.0,1290035260
100460423027501413234,103073458348381081386,5.0,1295579642
100460423027501413234,104354798453996037514,5.0,1290035377
100460423027501413234,105308490958553034112,5.0,1290035315
100460423027501413234,108123638576061111483,5.0,1289952526
100460423027501413234,110174069992945881263,5.0,1290035160
100460423027501413234,110628782514867543642,5.0,1289880280
100460423027501413234,110807959740011045517,1.0,1290035153
100460423027501413234,112070834785714005444,5.0,1290035298
100460423027501413234,112610750235634830337,5.0,1290035288
100460423027501413234,113579557977375936908,5.0,1290035392
100460423027501413234,113581272197213553471,4.0,1295816638
100460423027501413234,114479309453966425148,5.0,1290035226
100460423027501413234,114848478602803431611,5.0,1290035381
100460423027501413234,115614667292930305582,5.0,1290035279
100460423027501413234,117504769464737824752,1.0,1295816683
100460763424732665678,113666926674618996064,5.0,1339172622
100460763424732665678,114373802642165930309,5.0,1320638548
100468471941650253462,100480278834601305105,5.0,1362086006
100481154428131733498,115471206395958199644,5.0,1391449855
100492568589262300758,110060377853952892544,5.0,1341266197
100499252903170472938,111024440879475758471,5.0,1347981303
100512490012949755266,105808392864648413745,5.0,1383170032
100525684445234857383,104199123538937803056,5.0,1347231685
100527225188442237326,101672878135662032474,4.0,1312159119
100527225188442237326,112906659729941637212,4.0,1309654900
100527225188442237326,115752495711894913649,4.0,1312160608
100531304702028472124,100409836847401593459,5.0,1390598957
100531304702028472124,100585251742173088544,3.0,1390600977
100531304702028472124,101574722838948330242,4.0,1390601380
100531304702028472124,102954029127198018782,3.0,1393899155
100531304702028472124,102959519268008229885,5.0,1390601428
100531304702028472124,103318925147050048468,3.0,1390598805
100531304702028472124,103474610414330117508,4.0,1390600911
100531304702028472124,104959767172607072376,5.0,1393899552
100531304702028472124,105854496562581153344,5.0,1390601029
100531304702028472124,107879336734565953205,5.0,1390598741
100531304702028472124,108180693433881382227,4.0,1390599085
100531304702028472124,113227320204235901180,3.0,1390601233
100531304702028472124,113408441222186677042,4.0,1390601551
100531304702028472124,114077745743018195726,3.0,1393899408
100531304702028472124,114342863283828569890,5.0,1393899310
100531304702028472124,114826236327936077897,4.0,1390601289
100531304702028472124,117189041365332804235,5.0,1390601129
100531304702028472124,117698618124026317044,4.0,1390598893
100541050259318359702,109563900887356697001,5.0,1392371427
100544107049960609671,104468073891968101404,5.0,1339054499
100544107049960609671,105308490958553034112,4.0,1338408804
100544107049960609671,110827534275732236568,4.0,1338408916
100555162448603417026,100795578305581623125,4.0,1338415614
100555162448603417026,102716275333989724710,5.0,1308689826
100555162448603417026,102732579787070723124,5.0,1297194310
100555162448603417026,102764763069907522192,3.0,1308689785
100555162448603417026,102842483681329507728,4.0,1308764055
100555162448603417026,102977343679790882256,3.0,1304175155
100555162448603417026,103372995359314072882,3.0,1308689670
100555162448603417026,103514261443985527113,3.0,1329869550
100555162448603417026,103877438319719544436,4.0,1308689735
100555162448603417026,104567765935634482772,4.0,1308689188
100555162448603417026,104659133265063467470,4.0,1295481661
100555162448603417026,104831871938310984213,4.0,1329869537
100555162448603417026,104843458819870793031,3.0,1308764066
100555162448603417026,105930566977179429934,4.0,1295481996
100555162448603417026,106851868302988822975,4.0,1308689679
100555162448603417026,107024287611464331298,3.0,1329869569
100555162448603417026,107431135477198989207,4.0,1308689370
100555162448603417026,107786717928405179798,4.0,1329869682
100555162448603417026,108915387105710827445,3.0,1295481973
100555162448603417026,109011589687319425248,2.0,1295482000
100555162448603417026,109211068953229436346,4.0,1308764184
100555162448603417026,109571764249253877976,4.0,1308688774
100555162448603417026,109927922201704611419,3.0,1308689789
