gPlusPlaceId,gPlusUserId,rating,unixReviewTime
103446535296154294889,100039713894403535523,4.0,1282780135
103810439080332439826,100039713894403535523,4.0,1282780063
107560767148016422828,100039713894403535523,1.0,1306626111
109804604427197734149,100039713894403535523,5.0,1307298347
110060377853952892544,100039713894403535523,5.0,1371778624
110884498041514814857,100039713894403535523,4.0,1369441783
111227349110817183570,100039713894403535523,1.0,1317393491
111570690964988712065,100039713894403535523,5.0,1304181035
112085452132597906507,100039713894403535523,3.0,1291503905
112291040768960885308,100039713894403535523,4.0,1360128217
112493911555476748349,100039713894403535523,3.0,1305730771
114236831589464986178,100039713894403535523,5.0,1282780305
114864924066021151382,100039713894403535523,3.0,1291503880
114940248939873327431,100039713894403535523,2.0,1372816799
116149207058454759964,100039713894403535523,5.0,1282780335
116255507977712119568,100039713894403535523,5.0,1303587806
117022742244079009624,100039713894403535523,5.0,1393005731
118344647499060424856,100039713894403535523,4.0,1394163720
116163062180426840258,100040129745902772040,4.0,1369863134
103826884269300131245,100041844657422167557,2.0,1370731160
114559904583353323218,100041844657422167557,4.0,1370731317
117189041365332804235,100041844657422167557,4.0,1370731416
100491380108377470351,100042006112608464427,4.0,1369692424
105637237388503034146,100042006112608464427,5.0,1357600746
110563762177369589592,100043358151420754123,1.0,1392152799
103593167942410488262,100043785093410893799,5.0,1359060149
106728054650916333653,100043785093410893799,5.0,1361567902
111704160587379938202,100044749406491642277,4.0,1377962453
116473073650981351806,100044749406491642277,5.0,1377962587
110958093850685299665,100045705471482033387,5.0,1335381562
100188605260035469348,100046350844989555985,5.0,1380494426
100940550097949075216,100046574883245280189,3.0,1268265600
101663756212408732306,100046574883245280189,2.0,1268265600
111835015455657367256,100046574883245280189,4.0,1268265600
109063961067378341355,100046772781200404080,5.0,1381109078
100409836847401593459,100047167031666644617,4.0,1352466864
103474610414330117508,100047167031666644617,5.0,1304628630
111558727226396033441,100047167031666644617,4.0,1352466931
117322214470524793717,100048174961434132325,5.0,1383748223
112152384289017527666,100049239482914252901,4.0,1376965270
109024674471524376718,100049398231610762709,5.0,1376732427
114845016631803838298,100049448892791533198,5.0,1318557559
106150915725490142785,100050794983823866178,3.0,1371065810
101663756212408732306,100050840454153399078,3.0,1289979100
106859098216080647897,100050840454153399078,5.0,1308967090
107397877889924777686,100050840454153399078,2.0,1289979085
110557475507871359519,100050840454153399078,5.0,1356145704
100162915586699557888,100051378655223190614,5.0,None
110958093850685299665,100051378655223190614,5.0,None
111835015455657367256,100053456735723155285,3.0,1345240261
105700785303946992991,100053806643423510663,5.0,1365172387
107516287022501144258,100053806643423510663,5.0,1374439919
105582483531307486385,100054431292746597259,3.0,1359575105
109322043247211188301,100054431292746597259,2.0,1366569373
110497494581808299979,100054441334928078443,4.0,1353950855
101166324379452028234,100056674380013806004,5.0,1379796749
109351167236680713146,100057450375086585340,4.0,1385903689
114207287640698881200,100057992703570668307,2.0,1382631671
114879542960857186878,100057992703570668307,5.0,1393968672
107377504154784133186,100059481766522573993,5.0,1348862658
113893097398076892287,100060863903424344984,2.0,1355260470
102930680494956726639,100061736614334934912,5.0,1377359600
103358541519625735154,100061736614334934912,5.0,1384410129
116621489845994929723,100061940992142839390,5.0,1299173411
117153860628584034374,100061940992142839390,5.0,1336262130
117251186030606571476,100061940992142839390,4.0,1361131205
106965300687602965757,100062589824271287528,5.0,1388201751
113753330636197776042,100064013490115463199,3.0,1394406861
113129434533362003690,100064408471544252519,5.0,1339104882
104358664826887058207,100064435891661564882,3.0,1308113971
115003867325488047140,100064435891661564882,4.0,1368681690
113129206412165268833,100064543584464262695,5.0,1390384934
108624928824142659572,100065159592397272348,5.0,1393458758
103343391967108798579,100067198387930512877,5.0,1315006041
105184493270262310183,100067410240240361965,5.0,1382218048
102815571682970941394,100068308462539396494,2.0,1352668345
101111614608850722628,100069592285722893175,4.0,1310702483
101704864157914446181,100069592285722893175,4.0,1328248699
105611853101408368365,100069592285722893175,3.0,1327123658
110894504157671026599,100069592285722893175,3.0,1343970925
112237208329698644483,100069592285722893175,4.0,1318569600
113645739676650155398,100069592285722893175,3.0,1310699745
113687984943448577097,100069592285722893175,4.0,1324113778
114264185273830116611,100069592285722893175,4.0,1310788590
114393626804193590884,100069592285722893175,2.0,1309492752
114975422686613319760,100069592285722893175,4.0,1310714779
117363634316754209206,100069592285722893175,3.0,1347694819
111327214537575192762,100070367934955199858,4.0,1338479373
107403990404286018295,100070623483670095068,5.0,1366921341
100113107235606637994,100070731203595487563,2.0,1317781640
100211166851008277344,100070731203595487563,5.0,1307424724
100719705661577811075,100070731203595487563,5.0,1371591882
101403449733233560930,100070731203595487563,5.0,1394259922
102206696978087882161,100070731203595487563,5.0,1393549018
102761306624265380554,100070731203595487563,2.0,1326095300
103557479303639465708,100070731203595487563,4.0,1316047204
104433093051461015611,100070731203595487563,4.0,1315806098
104748016299527845725,100070731203595487563,5.0,1371592447
104843458819870793031,100070731203595487563,4.0,1317781759
105075826687603241873,100070731203595487563,4.0,1315806533
105539357395482867142,100070731203595487563,4.0,1308296209
106037315470860458457,100070731203595487563,4.0,1308202903
106436135716202243141,100070731203595487563,4.0,1318753206
106515819180206927969,100070731203595487563,3.0,1308296117
106858503020337385854,100070731203595487563,5.0,1315806887
107033484894280574877,100070731203595487563,5.0,1354126858
107062753864312430860,100070731203595487563,4.0,1308296151
107344249007314006331,100070731203595487563,1.0,1326095127
107516287022501144258,100070731203595487563,4.0,1325581277
107702831927427764001,100070731203595487563,3.0,1365435510
107718998107317587071,100070731203595487563,2.0,1394260028
108146629133329242316,100070731203595487563,4.0,1307035020
108311133410078831460,100070731203595487563,3.0,1325581207
108328870592530465868,100070731203595487563,3.0,1325581219
108598851067091695894,100070731203595487563,1.0,1313423394
109016010348505337864,100070731203595487563,4.0,1394259815
110081646616118667527,100070731203595487563,4.0,1394259389
110557475507871359519,100070731203595487563,4.0,1394259668
110876915880913978112,100070731203595487563,5.0,1374187914
111437527802036834270,100070731203595487563,1.0,1310799400
111593061976935868263,100070731203595487563,3.0,1394259777
111836466399104571333,100070731203595487563,2.0,1318753354
113403748241452319066,100070731203595487563,4.0,1371592364
113458130980963658166,100070731203595487563,1.0,1374188181
113651716288365063678,100070731203595487563,4.0,1318753392
113777919219804420019,100070731203595487563,3.0,1394259719
114004149523538870118,100070731203595487563,1.0,1325581300
114848478602803431611,100070731203595487563,2.0,1316244147
116343726288101618746,100070731203595487563,5.0,1321822605
116852674299091545738,100070731203595487563,2.0,1326095183
117088490339205443703,100070731203595487563,3.0,1371592528
117142217323564372841,100070731203595487563,5.0,1380349337
117255981696997057422,100070731203595487563,3.0,1315806704
117796971654354159684,100070731203595487563,4.0,1317964918
118123546717010730902,100070731203595487563,2.0,1315806775
104843458819870793031,100070927167992422053,3.0,1289943788
111162684730677622007,100071306136366027704,5.0,1379042758
104815926479707471762,100071656171098961099,5.0,1340244177
102254918606925947296,100071945615557160721,5.0,1391473613
105548761080439037388,100072006118883194679,5.0,1394469471
106576917294543882754,100072405688463733878,4.0,1293140945
107553737973050471240,100072405688463733878,3.0,1293140950
109795633070954975747,100072405688463733878,4.0,1305346858
110731947961893229948,100072405688463733878,4.0,1322623994
113222660416668899106,100072405688463733878,4.0,1293140972
113687984943448577097,100072405688463733878,4.0,1293140955
115478604373006026811,100072405688463733878,4.0,1293140957
101635567661342514752,100073639412229381054,5.0,1374296769
103112476840319495249,100073697903591870342,5.0,1390925825
107213916141146568359,100074409268777636127,5.0,1369082383
105531524039406568853,100074979641998379209,4.0,1314378116
111024440879475758471,100074979641998379209,5.0,1336701420
111185905530948123634,100074979641998379209,4.0,1314377705
115178714531903627593,100074979641998379209,5.0,1332038579
110557475507871359519,100075313214925229257,5.0,1382725742
112296726119456298823,100075313214925229257,5.0,1374863913
117209145064687094216,100075904607680107656,5.0,1391023573
100816254133968356657,100075931380000006674,5.0,None
107516287022501144258,100075931380000006674,3.0,None
112631412788424832849,100075931380000006674,5.0,None
115650600731709072763,100075931380000006674,5.0,None
113403748241452319066,100076531923865699475,5.0,1395331636
100072485644272595732,100078212673055621473,5.0,1235692800
104433093051461015611,100078212673055621473,3.0,1339016516
104508198886035376808,100078212673055621473,4.0,1342396800
108125077909824360372,100078212673055621473,5.0,1235692800
108234344638546052210,100078212673055621473,4.0,1348272000
110174069992945881263,100078212673055621473,2.0,1235692800
110781109640986603605,100078212673055621473,4.0,1342396800
112744828068612948224,100078212673055621473,3.0,1338471653
117796971654354159684,100078212673055621473,3.0,1342396800
113057971206196183847,100080472533128977101,5.0,1392315066
115690414973429013615,100080627328731904113,5.0,1387902114
115049851325637210217,100082275769357632325,5.0,1378326844
103610359454201381008,100084276312676457954,3.0,None
101242702532842023281,100084518930708482606,5.0,1378775135
114847585596632549653,100085351735540285703,2.0,1355164055
101594365720266775690,100088977134626847810,3.0,1290046685
101669434427776268916,100088977134626847810,4.0,1290046603
108123638576061111483,100088977134626847810,4.0,1290046752
118344647499060424856,100088977134626847810,5.0,1290046504
100041545672157216733,100089003183348662496,5.0,1362097187
104555878749373609018,100089003183348662496,5.0,1362097214
105378473242737035402,100089003183348662496,5.0,1362097328
109446543352379546992,100089003183348662496,3.0,1362097436
112573319920213187148,100089003183348662496,5.0,1362097299
115723753474003128952,100089003183348662496,5.0,1362097477
115873693312587718832,100089003183348662496,5.0,1362097259
101535421504535440235,100089514776414610209,2.0,1354138863
101767512427426446112,100089514776414610209,5.0,1356561085
113829199150648936107,100089514776414610209,2.0,1356733282
115135769145775013209,100089514776414610209,2.0,1367258412
100313638076600329054,100089730815297130268,5.0,1375435072
101598569346842126073,100089943160930144383,5.0,1324345671
113755470519330733312,100089943160930144383,5.0,1337139450
104520488593637157358,100090134150145420394,5.0,1395558639
102930680494956726639,100091314662695083099,5.0,1315926387
103176609022108103271,100092973924299003677,5.0,1344711985
118208954090927229780,100092973924299003677,5.0,1268593105
107890089032245751016,100093593059273688511,5.0,1373913270
116411836119093336424,100094294669526234220,5.0,1353217186
115003138982863404843,100094408856154956007,5.0,1351918615
113753330636197776042,100097031907789016623,5.0,1385275279
105637237388503034146,100097576462087259726,3.0,1362862352
110958093850685299665,100097858034008987398,5.0,1381311581
108114682843208849520,100099093516566470137,3.0,1383505613
111046048175284326154,100099093516566470137,5.0,1393559581
112236228782153383025,100099093516566470137,3.0,1319346146
114607430211751294531,100099093516566470137,4.0,1360520495
112283354230940511648,100100155515146634666,2.0,1394656237
113410899202680661535,100100168315760958507,5.0,1338506995
115498956138414946031,100101857240446876097,1.0,None
102303896571806420080,100102418328605070215,4.0,1348952590
101570433991827975916,100102733977723536530,4.0,1293840000
118028569033232321874,100103668805354837545,5.0,1366479623
103400650112646622798,100103824325743235308,5.0,1344534595
114158232206823173666,100105504254595015422,5.0,1393946519
116008888673505721128,100106677706958537615,5.0,1380439949
113600687394360880822,100108964930359152363,2.0,1375039448
100063261974819249029,100109298121724457487,3.0,1315916963
102992075534317793796,100109298121724457487,2.0,1370451689
103208002375253938361,100109298121724457487,2.0,1316361897
103660095026495474187,100109298121724457487,1.0,1376172269
103819044403964460727,100109298121724457487,4.0,1390317474
105663923001922160866,100109298121724457487,3.0,1349282977
106311693669902812804,100109298121724457487,4.0,1371017043
106559751581928544428,100109298121724457487,5.0,1380664525
108030688710017344953,100109298121724457487,3.0,1381217710
108091566357225410872,100109298121724457487,2.0,1371621684
109399340344727072742,100109298121724457487,4.0,1316362680
109473280284242161385,100109298121724457487,4.0,1381217636
110139738488413629240,100109298121724457487,4.0,1380046630
111232051615847180998,100109298121724457487,4.0,1316298233
115575974336174547301,100109298121724457487,3.0,1328160306
115775858888817202826,100109298121724457487,4.0,1370451621
116267574661819918637,100109298121724457487,3.0,1376172200
116382246727381390768,100109298121724457487,4.0,1319624886
116432661686545107479,100109298121724457487,4.0,1376187280
116872787807337370576,100109298121724457487,4.0,1316284828
117142217323564372841,100109298121724457487,4.0,1389998039
118245269722032317300,100109298121724457487,5.0,1374008300
118339822872096227573,100109298121724457487,3.0,1338768851
118344647499060424856,100109298121724457487,4.0,1338489579
115055330589993460460,100109899674557360358,4.0,1344128262
104183995924239946826,100110135719391499123,5.0,1393112042
106150890331566193395,100110208515823332531,1.0,1391370059
118352708514041155027,100111166319731225642,4.0,1378351233
102404549204184909782,100112435257526913252,5.0,1376598701
116561749239399258266,100114910760029190034,5.0,1383801873
100166161320206424941,100115067108459141617,5.0,1325530378
100598013283399687572,100115067108459141617,4.0,1393393825
106732042611044495621,100115067108459141617,5.0,1390176074
110362858450709739818,100115067108459141617,5.0,1345182311
117157908046292274458,100115067108459141617,4.0,1313794758
109286422905291295131,100118663597039371914,5.0,1388529218
101488757660018224190,100121558227289034225,1.0,1331851077
102181805674821692846,100121558227289034225,1.0,1378928590
117640377819826084756,100121652032052945539,5.0,1375331528
104430385691500205237,100121731121638694172,4.0,1331175262
102161643637740597306,100122339054216149060,3.0,None
104806142823386920837,100122339054216149060,5.0,1383930117
108186359290094514287,100122339054216149060,5.0,1382722086
109055646044886711563,100122339054216149060,4.0,None
109121942640199808974,100122339054216149060,4.0,1384099457
112132391741119365725,100122339054216149060,4.0,1384099244
101960206142065767507,100123176905242021286,5.0,1326482903
106906199241780649594,100124389520659251191,3.0,None
110413269670370652485,100124389520659251191,3.0,None
110670756564240847815,100124389520659251191,3.0,None
113179836294209516870,100124389520659251191,2.0,None
100909005961452801799,100124545494139819972,5.0,1386007080
105002697535923134513,100124545494139819972,5.0,1321316325
107173392950748984397,100124545494139819972,4.0,1372792318
113600687394360880822,100124545494139819972,4.0,1347915528
101669434427776268916,100124946836989348289,5.0,1237766400
101888578383430819359,100124946836989348289,5.0,1297209600
107377504154784133186,100124946836989348289,4.0,1297209600
109712898967767963176,100124946836989348289,4.0,1293840000
114630304856405003446,100124946836989348289,5.0,1237766400
114752437695271845360,100124946836989348289,4.0,1297209600
115539164484567400315,100124946836989348289,4.0,1293840000
116256757073759589116,100124946836989348289,5.0,1269216000
116343726288101618746,100124946836989348289,5.0,1237766400
118174902716654079820,100124946836989348289,5.0,1297209600
111907801732202849786,100126049429601461708,5.0,1350425930
114613971500702129656,100126164431490461507,2.0,1372987544
113600687394360880822,100126490069413537694,5.0,1363369356
114878585676934412003,100126568790719295778,5.0,1342304790
100998607338583184111,100126762950886356143,4.0,1289970028
104120924844695620216,100126762950886356143,5.0,1287188617
107173392950748984397,100126762950886356143,5.0,1357531273
107299214063693704347,100126762950886356143,4.0,1287188551
112855863671296547570,100126762950886356143,5.0,1357530849
114041863541533495233,100126762950886356143,4.0,1357531520
114550643338203131560,100126762950886356143,4.0,1289934548
115695494783116214348,100126762950886356143,5.0,1357532436
116614804193594953298,100126762950886356143,5.0,1289934898
116798615936344815385,100126762950886356143,5.0,1289934560
108722460670140460381,100127234553214848818,4.0,1320885296
108423624740760685616,100127241011479427428,4.0,1362070792
110562625938568096265,100127241011479427428,4.0,1362070851
103860237208348745198,100127410422825946519,5.0,1365777848
101223894340295068575,100129168742070155104,1.0,1391108830
110177956128819752015,100130547355734009933,5.0,1386113346
107538939560964735195,100130762972482716067,4.0,1339047369
101432001259292562031,100132303607731236513,5.0,1365499376
113166183467760078258,100133032601650880963,2.0,1359506596
100203669976971830903,100133284289630660339,5.0,1383868118
100787118610826488219,100133607332224149763,5.0,1364109321
107590548836643865506,100133607332224149763,3.0,1364023602
103908735322161325127,100133793475601121414,3.0,1341426261
117490354659627403835,100133793475601121414,1.0,1280501089
102919589659006296540,100135637453861337380,1.0,1379189398
109016010348505337864,100136380308560319245,5.0,1297393787
113603558182665180712,100136380308560319245,2.0,1297728248
115392097492981220326,100136380308560319245,5.0,1319824536
116561749239399258266,100136380308560319245,5.0,1294604205
118423952422597280293,100136380308560319245,5.0,1310141931
118084980011112426917,100137208097684288962,5.0,1347821137
100020655939938834080,100137895380124920907,5.0,1374170237
108164580428679484824,100138064773132140366,3.0,1373061990
113237611771939728604,100138947313518513204,4.0,1393789946
105663923001922160866,100139013019154874102,5.0,1385185880
110983229811572853410,100139658871493121177,4.0,1390101374
111208972118181902827,100140990365669298193,3.0,1374549162
101737577176762391341,100143128683732675086,5.0,1349024552
105905297636781123564,100143217078205952565,5.0,1377913229
104463185788739171456,100143480138420740573,5.0,1360640877
117372007146142905704,100143480138420740573,4.0,1339046270
104128661171512945929,100143751086610978645,4.0,1370457057
104536440902995701706,100143751086610978645,4.0,1371863412
105170294613136685419,100143934635882857771,5.0,1349106497
106859098216080647897,100144007271130763074,5.0,1387917656
110488720946868346868,100144007271130763074,3.0,1386644897
100998607338583184111,100144174940189171278,4.0,1314510675
102394040319178342015,100144174940189171278,4.0,1313980418
102395800007132285635,100144174940189171278,5.0,1305413672
104843458819870793031,100144174940189171278,4.0,1314114036
105438328479250022227,100144174940189171278,4.0,1339713457
105753310886977139033,100144174940189171278,4.0,1247472756
107327354992911660029,100144174940189171278,4.0,1338671700
108125077909824360372,100144174940189171278,5.0,1314511227
109311307621925075804,100144174940189171278,3.0,1314510999
109580401929625605629,100144174940189171278,3.0,1333748935
109606369234721036302,100144174940189171278,4.0,1314510967
112395972496579816572,100144174940189171278,4.0,1313551240
114077372840845071241,100144174940189171278,4.0,1338672665
114835102196300580707,100144174940189171278,4.0,1314510885
114848478602803431611,100144174940189171278,3.0,1333558188
115803994247639696609,100144174940189171278,3.0,1338672099
116940456079722341646,100144174940189171278,4.0,1314510815
101296506655658695141,100144681876845696727,5.0,1374023227
109161266047246752124,100144681876845696727,5.0,1372041316
109607935260345247325,100144681876845696727,3.0,1377280889
110580151432905174253,100144681876845696727,5.0,1371792905
111883381510407324984,100144681876845696727,5.0,1371792979
113383827361299926162,100144681876845696727,5.0,1371227277
100818433660553950756,100145387579675987134,4.0,1355592611
106611319861739668637,100145387579675987134,4.0,1355592817
108552806698937227940,100145387579675987134,2.0,1355593150
110197956120753632358,100145387579675987134,4.0,1355593502
111637620215642772833,100145387579675987134,4.0,1355610190
115378896858432542440,100145387579675987134,4.0,1355592319
110876915880913978112,100145552544546124404,3.0,1339536860
110569062750868233050,100145605327051099270,5.0,1387385670
113651716288365063678,100145825502746213298,5.0,1390180345
113600687394360880822,100148145536271956188,5.0,1366564487
118352708514041155027,100148647662669788535,5.0,1391232512
118084860974511250359,100148724514432311505,2.0,1339015569
100860508298619527651,100148755210624154342,5.0,1385275757
101271467515329393174,100148755210624154342,5.0,1330113393
104119036124162870966,100148755210624154342,5.0,1338665332
105030201752211261809,100148755210624154342,1.0,1330112037
115798930927094411749,100148755210624154342,2.0,1325096970
109483718341670825574,100148793743020709993,5.0,1341934230
116074163624923660622,100148793743020709993,5.0,1340918700
117008756444625736241,100148793743020709993,5.0,1346174402
103392513394750221788,100149145251034984739,4.0,1351834530
104741060851846038142,100149145251034984739,4.0,1351834248
112056440199499067697,100149145251034984739,3.0,1351833813
114341729093522023163,100149145251034984739,4.0,1351833614
117643463593693240231,100149181827123426963,5.0,1379213193
100051967454185252358,100149664588967478805,5.0,1382812653
118439391457268713429,100149980915803138460,1.0,None
115857162832030419793,100150698150967301562,5.0,1349069996
112844937834629895906,100150882224630468305,5.0,1385827930
111187179345893596709,100153056425800788757,5.0,1347685534
116045070510883839792,100153375532083004659,3.0,1340003407
112395972496579816572,100153653428894747868,5.0,1343331901
105291855040365582263,100153990017225783469,2.0,1354772867
103747523816291548279,100155851059345534422,3.0,None
113227320204235901180,100155851059345534422,4.0,None
113723192126001291935,100155851059345534422,3.0,None
115782640866071167563,100155851059345534422,3.0,None
110826497210165327397,100156623119480078461,4.0,1374213176
108670755262698866009,100157655200440857518,5.0,1393134453
118390128855781362655,100157655200440857518,5.0,1393134489
115840521033191691668,100158409231536257344,3.0,1342305938
111714401087605853485,100158475664380313769,5.0,1341100138
105894249799494761247,100159882762015533897,4.0,1361411226
106843443726514809271,100160094614582419199,1.0,1381683291
109674102980987586705,100160094614582419199,2.0,1370587282
105130066886663010289,100161199749679292084,5.0,None
110671281047838499607,100161199749679292084,4.0,None
111980447176147412893,100161199749679292084,5.0,None
110198032038901540589,100161449504652257609,4.0,1319752969
109476025472152916516,100161690580728778847,3.0,1362071299
106623864136339229937,100162469985300246981,5.0,1388102324
116738053672337801817,100163456143766823419,2.0,1361745697
106175159083428593621,100164536413189517920,5.0,1365192319
103294990463239357026,100165785138393413483,4.0,1347128448
103471140678652542075,100165785138393413483,2.0,1346818898
115412851871986299713,100165785138393413483,4.0,1346820415
116267581222893064216,100165785138393413483,4.0,1334007216
106467736159063299010,100165992421896884157,5.0,1360017302
118272344097755849536,100166859730200604551,5.0,1372702853
104201731266010624155,100166880894975522109,5.0,1392275722
100755910362096614638,100167615322834761752,4.0,1289971202
100968530140178759486,100167615322834761752,4.0,1282775380
101268474800947050691,100167615322834761752,5.0,1282775400
101455208394396103225,100167615322834761752,4.0,1282774104
